Datetime,AEP_MW
2010-03-17,14997.125
2010-03-18,14684.083333333334
2010-03-19,14452.125
2010-03-20,13270.333333333334
2010-03-21,12749.333333333334
2010-03-22,14878.916666666666
2010-03-23,15878.708333333334
2010-03-24,15086.333333333334
2010-03-25,14974.875
2010-03-26,15613.875
2010-03-27,14753.875
2010-03-28,13869.041666666666
2010-03-29,15114.833333333334
2010-03-30,15065.75
2010-03-31,14755.833333333334
2010-04-01,14000.0
2010-04-02,12999.791666666666
2010-04-03,11961.125
2010-04-04,11567.166666666666
2010-04-05,13660.083333333334
2010-04-06,14445.583333333334
2010-04-07,14342.833333333334
2010-04-08,14027.75
2010-04-09,14123.916666666666
2010-04-10,13238.0
2010-04-11,12407.166666666666
2010-04-12,13887.041666666666
2010-04-13,13971.958333333334
2010-04-14,13940.833333333334
2010-04-15,14206.625
2010-04-16,13721.208333333334
2010-04-17,12407.5
2010-04-18,12478.75
2010-04-19,13870.5
2010-04-20,13764.375
2010-04-21,13622.375
2010-04-22,13798.75
2010-04-23,13588.166666666666
2010-04-24,12639.458333333334
2010-04-25,12179.708333333334
2010-04-26,13935.875
2010-04-27,14297.666666666666
2010-04-28,14588.625
2010-04-29,14413.375
2010-04-30,14049.541666666666
2010-05-01,12956.375
2010-05-02,12878.0
2010-05-03,14460.958333333334
2010-05-04,14351.166666666666
2010-05-05,14521.0
2010-05-06,14375.875
2010-05-07,14326.833333333334
2010-05-08,12829.833333333334
2010-05-09,12082.083333333334
2010-05-10,14124.125
2010-05-11,14404.583333333334
2010-05-12,14176.708333333334
2010-05-13,14607.916666666666
2010-05-14,14739.875
2010-05-15,13134.916666666666
2010-05-16,12378.416666666666
2010-05-17,13917.583333333334
2010-05-18,13993.666666666666
2010-05-19,13835.666666666666
2010-05-20,14251.041666666666
2010-05-21,14079.166666666666
2010-05-22,13120.083333333334
2010-05-23,13246.333333333334
2010-05-24,15765.791666666666
2010-05-25,16194.958333333334
2010-05-26,16688.541666666668
2010-05-27,17009.416666666668
2010-05-28,16379.833333333334
2010-05-29,14740.541666666666
2010-05-30,14639.833333333334
2010-05-31,14690.541666666666
2010-06-01,16109.416666666666
2010-06-02,16598.041666666668
2010-06-03,16449.708333333332
2010-06-04,16581.333333333332
2010-06-05,15432.375
2010-06-06,14201.166666666666
2010-06-07,14555.291666666666
2010-06-08,14570.416666666666
2010-06-09,14977.708333333334
2010-06-10,16038.625
2010-06-11,16148.958333333334
2010-06-12,15549.125
2010-06-13,15135.75
2010-06-14,17087.333333333332
2010-06-15,17685.291666666668
2010-06-16,17483.375
2010-06-17,16740.875
2010-06-18,16839.541666666668
2010-06-19,16163.416666666666
2010-06-20,15679.291666666666
2010-06-21,17330.083333333332
2010-06-22,18073.333333333332
2010-06-23,18459.458333333332
2010-06-24,17965.916666666668
2010-06-25,17382.041666666668
2010-06-26,16707.708333333332
2010-06-27,16828.875
2010-06-28,17736.166666666668
2010-06-29,16489.0
2010-06-30,15360.125
2010-07-01,14887.958333333334
2010-07-02,14619.125
2010-07-03,14030.958333333334
2010-07-04,15023.041666666666
2010-07-05,17061.541666666668
2010-07-06,18609.416666666668
2010-07-07,18911.458333333332
2010-07-08,19035.083333333332
2010-07-09,17400.333333333332
2010-07-10,15996.708333333334
2010-07-11,15773.75
2010-07-12,17183.666666666668
2010-07-13,16991.083333333332
2010-07-14,17821.333333333332
2010-07-15,18693.666666666668
2010-07-16,18526.333333333332
2010-07-17,16923.708333333332
2010-07-18,16386.25
2010-07-19,18221.958333333332
2010-07-20,18149.0
2010-07-21,18297.041666666668
2010-07-22,18823.25
2010-07-23,20014.25
2010-07-24,18909.166666666668
2010-07-25,17116.333333333332
2010-07-26,17819.875
2010-07-27,17847.875
2010-07-28,18823.25
2010-07-29,18377.208333333332
2010-07-30,16631.0
2010-07-31,14881.708333333334
2010-08-01,14955.583333333334
2010-08-02,17793.458333333332
2010-08-03,18263.333333333332
2010-08-04,18661.083333333332
2010-08-05,18124.666666666668
2010-08-06,17066.375
2010-08-07,15232.083333333334
2010-08-08,15286.0
2010-08-09,18287.791666666668
2010-08-10,19493.875
2010-08-11,19296.583333333332
2010-08-12,19348.666666666668
2010-08-13,19237.666666666668
2010-08-14,17467.708333333332
2010-08-15,16779.666666666668
2010-08-16,18029.5
2010-08-17,17197.5
2010-08-18,16950.333333333332
2010-08-19,17484.125
2010-08-20,18078.125
2010-08-21,15964.25
2010-08-22,15474.958333333334
2010-08-23,16500.333333333332
2010-08-24,15967.125
2010-08-25,16346.5
2010-08-26,15789.875
2010-08-27,15398.416666666666
2010-08-28,14847.041666666666
2010-08-29,15681.666666666666
2010-08-30,18366.708333333332
2010-08-31,18656.041666666668
2010-09-01,18235.583333333332
2010-09-02,18203.083333333332
2010-09-03,16526.125
2010-09-04,12755.166666666666
2010-09-05,11968.875
2010-09-06,12902.625
2010-09-07,16128.708333333334
2010-09-08,15439.458333333334
2010-09-09,14558.5
2010-09-10,14327.625
2010-09-11,13133.208333333334
2010-09-12,13095.791666666666
2010-09-13,15058.166666666666
2010-09-14,15245.708333333334
2010-09-15,15074.791666666666
2010-09-16,15186.333333333334
2010-09-17,14512.625
2010-09-18,13335.333333333334
2010-09-19,13373.083333333334
2010-09-20,15152.166666666666
2010-09-21,15941.958333333334
2010-09-22,16472.708333333332
2010-09-23,16922.333333333332
2010-09-24,17034.583333333332
2010-09-25,13800.75
2010-09-26,12165.0
2010-09-27,13877.833333333334
2010-09-28,14035.25
2010-09-29,14028.041666666666
2010-09-30,14098.833333333334
2010-10-01,13613.166666666666
2010-10-02,12613.0
2010-10-03,12331.833333333334
2010-10-04,13982.083333333334
2010-10-05,14239.0
2010-10-06,14218.083333333334
2010-10-07,14039.083333333334
2010-10-08,13863.416666666666
2010-10-09,12855.041666666666
2010-10-10,12531.958333333334
2010-10-11,14350.791666666666
2010-10-12,14303.625
2010-10-13,14130.958333333334
2010-10-14,13972.625
2010-10-15,13970.875
2010-10-16,13078.291666666666
2010-10-17,12493.708333333334
2010-10-18,14093.083333333334
2010-10-19,14243.666666666666
2010-10-20,14333.833333333334
2010-10-21,14447.333333333334
2010-10-22,14456.458333333334
2010-10-23,13275.125
2010-10-24,12295.791666666666
2010-10-25,13946.333333333334
2010-10-26,14261.625
2010-10-27,14260.791666666666
2010-10-28,14362.5
2010-10-29,14407.958333333334
2010-10-30,13835.125
2010-10-31,12901.875
2010-11-01,14900.75
2010-11-02,15430.166666666666
2010-11-03,15468.916666666666
2010-11-04,15270.0
2010-11-05,15687.708333333334
2010-11-06,15109.041666666666
2010-11-07,14908.521739130434
2010-11-08,15585.208333333334
2010-11-09,15110.958333333334
2010-11-10,14943.541666666666
2010-11-11,15067.0
2010-11-12,14952.625
2010-11-13,13888.041666666666
2010-11-14,13493.083333333334
2010-11-15,15515.833333333334
2010-11-16,15667.875
2010-11-17,15436.791666666666
2010-11-18,16382.791666666666
2010-11-19,15994.25
2010-11-20,14821.041666666666
2010-11-21,13825.708333333334
2010-11-22,14572.291666666666
2010-11-23,14686.666666666666
2010-11-24,16349.041666666666
2010-11-25,13704.666666666666
2010-11-26,14171.958333333334
2010-11-27,15396.041666666666
2010-11-28,15398.458333333334
2010-11-29,16749.75
2010-11-30,15774.75
2010-12-01,17497.875
2010-12-02,18244.333333333332
2010-12-03,17611.125
2010-12-04,17307.75
2010-12-05,17139.458333333332
2010-12-06,19620.125
2010-12-07,20227.625
2010-12-08,19815.875
2010-12-09,19663.5
2010-12-10,18092.565217391304
2010-12-11,16684.416666666668
2010-12-12,16820.875
2010-12-13,20625.208333333332
2010-12-14,21603.416666666668
2010-12-15,20956.541666666668
2010-12-16,20156.416666666668
2010-12-17,19035.5
2010-12-18,18445.625
2010-12-19,18252.25
2010-12-20,19458.125
2010-12-21,18858.208333333332
2010-12-22,18260.458333333332
2010-12-23,18169.958333333332
2010-12-24,16417.416666666668
2010-12-25,16045.625
2010-12-26,17334.375
2010-12-27,19100.5
2010-12-28,19007.291666666668
2010-12-29,18035.916666666668
2010-12-30,16766.791666666668
2010-12-31,14795.125
2011-01-01,13919.666666666666
2011-01-02,15603.541666666666
2011-01-03,18329.916666666668
2011-01-04,18300.125
2011-01-05,18397.708333333332
2011-01-06,18436.708333333332
2011-01-07,18813.083333333332
2011-01-08,18877.375
2011-01-09,19094.166666666668
2011-01-10,19883.208333333332
2011-01-11,19624.875
2011-01-12,20122.291666666668
2011-01-13,20023.125
2011-01-14,19436.791666666668
2011-01-15,17641.75
2011-01-16,16782.5
2011-01-17,18525.375
2011-01-18,17809.333333333332
2011-01-19,17602.708333333332
2011-01-20,18433.916666666668
2011-01-21,19625.958333333332
2011-01-22,19566.625
2011-01-23,18404.666666666668
2011-01-24,19751.125
2011-01-25,18108.125
2011-01-26,18568.583333333332
2011-01-27,18761.0
2011-01-28,18301.75
2011-01-29,16987.291666666668
2011-01-30,15756.208333333334
2011-01-31,18259.833333333332
2011-02-01,18082.041666666668
2011-02-02,17042.75
2011-02-03,19105.0
2011-02-04,18596.916666666668
2011-02-05,16893.166666666668
2011-02-06,16152.5
2011-02-07,17477.375
2011-02-08,18876.333333333332
2011-02-09,20182.666666666668
2011-02-10,19923.208333333332
2011-02-11,19369.958333333332
2011-02-12,17328.5
2011-02-13,15720.75
2011-02-14,16581.041666666668
2011-02-15,17377.416666666668
2011-02-16,16677.333333333332
2011-02-17,15710.666666666666
2011-02-18,14791.5
2011-02-19,14977.833333333334
2011-02-20,15720.833333333334
2011-02-21,16499.208333333332
2011-02-22,17617.333333333332
2011-02-23,17722.25
2011-02-24,17492.041666666668
2011-02-25,16963.916666666668
2011-02-26,15910.5
2011-02-27,14322.041666666666
2011-02-28,15653.125
2011-03-01,16667.708333333332
2011-03-02,16464.916666666668
2011-03-03,16959.875
2011-03-04,16267.625
2011-03-05,14725.708333333334
2011-03-06,15557.541666666666
2011-03-07,17151.75
2011-03-08,16787.208333333332
2011-03-09,16805.708333333332
2011-03-10,16668.875
2011-03-11,17345.125
2011-03-12,15234.375
2011-03-13,14157.304347826086
2011-03-14,16191.833333333334
2011-03-15,16586.375
2011-03-16,15797.708333333334
2011-03-17,15463.791666666666
2011-03-18,14220.916666666666
2011-03-19,13331.416666666666
2011-03-20,13669.916666666666
2011-03-21,14504.458333333334
2011-03-22,14622.625
2011-03-23,14775.166666666666
2011-03-24,15866.25
2011-03-25,16594.833333333332
2011-03-26,15498.75
2011-03-27,15416.041666666666
2011-03-28,16815.083333333332
2011-03-29,16659.541666666668
2011-03-30,16693.791666666668
2011-03-31,16840.208333333332
2011-04-01,15985.458333333334
2011-04-02,14724.25
2011-04-03,14088.333333333334
2011-04-04,14586.75
2011-04-05,15327.0
2011-04-06,15602.875
2011-04-07,14817.833333333334
2011-04-08,14394.125
2011-04-09,13084.625
2011-04-10,12550.625
2011-04-11,14056.166666666666
2011-04-12,14435.833333333334
2011-04-13,14539.25
2011-04-14,14403.875
2011-04-15,14041.291666666666
2011-04-16,13175.833333333334
2011-04-17,12989.666666666666
2011-04-18,14309.083333333334
2011-04-19,14809.833333333334
2011-04-20,14421.0
2011-04-21,14251.416666666666
2011-04-22,13909.416666666666
2011-04-23,12788.791666666666
2011-04-24,12181.5
2011-04-25,14295.041666666666
2011-04-26,14554.666666666666
2011-04-27,14482.291666666666
2011-04-28,14233.458333333334
2011-04-29,13889.708333333334
2011-04-30,12974.666666666666
2011-05-01,12350.083333333334
2011-05-02,14159.458333333334
2011-05-03,14718.666666666666
2011-05-04,14761.791666666666
2011-05-05,14679.083333333334
2011-05-06,14118.375
2011-05-07,12902.666666666666
2011-05-08,12260.916666666666
2011-05-09,13949.041666666666
2011-05-10,14224.458333333334
2011-05-11,14956.625
2011-05-12,15858.833333333334
2011-05-13,15408.125
2011-05-14,13503.083333333334
2011-05-15,12595.833333333334
2011-05-16,14230.375
2011-05-17,14811.25
2011-05-18,14355.083333333334
2011-05-19,14394.75
2011-05-20,14171.041666666666
2011-05-21,13595.416666666666
2011-05-22,13920.0
2011-05-23,15375.166666666666
2011-05-24,15218.166666666666
2011-05-25,15827.125
2011-05-26,15503.166666666666
2011-05-27,14360.5
2011-05-28,13410.041666666666
2011-05-29,14328.0
2011-05-30,15771.958333333334
2011-05-31,18457.083333333332
2011-06-01,17924.208333333332
2011-06-02,16071.333333333334
2011-06-03,15245.666666666666
2011-06-04,15388.5
2011-06-05,15419.125
2011-06-06,17244.291666666668
2011-06-07,17661.208333333332
2011-06-08,18616.666666666668
2011-06-09,18516.5
2011-06-10,16912.708333333332
2011-06-11,15498.291666666666
2011-06-12,14176.208333333334
2011-06-13,14921.041666666666
2011-06-14,14821.25
2011-06-15,14446.583333333334
2011-06-16,15253.458333333334
2011-06-17,15979.875
2011-06-18,14950.416666666666
2011-06-19,14258.125
2011-06-20,15670.916666666666
2011-06-21,17385.958333333332
2011-06-22,16815.291666666668
2011-06-23,16217.583333333334
2011-06-24,15180.291666666666
2011-06-25,13990.625
2011-06-26,13552.958333333334
2011-06-27,15982.5
2011-06-28,17028.958333333332
2011-06-29,16167.541666666666
2011-06-30,16488.583333333332
2011-07-01,16557.541666666668
2011-07-02,15494.75
2011-07-03,15765.208333333334
2011-07-04,15017.958333333334
2011-07-05,16680.916666666668
2011-07-06,17582.208333333332
2011-07-07,17779.083333333332
2011-07-08,16772.958333333332
2011-07-09,15931.708333333334
2011-07-10,16440.458333333332
2011-07-11,18201.333333333332
2011-07-12,18594.708333333332
2011-07-13,17702.708333333332
2011-07-14,16726.25
2011-07-15,16509.375
2011-07-16,15783.416666666666
2011-07-17,16074.625
2011-07-18,18983.208333333332
2011-07-19,19343.791666666668
2011-07-20,19821.291666666668
2011-07-21,20751.458333333332
2011-07-22,20402.75
2011-07-23,18024.291666666668
2011-07-24,17274.416666666668
2011-07-25,18674.375
2011-07-26,18868.791666666668
2011-07-27,18642.125
2011-07-28,19639.375
2011-07-29,19556.875
2011-07-30,17792.833333333332
2011-07-31,17114.375
2011-08-01,18690.416666666668
2011-08-02,19265.083333333332
2011-08-03,18057.875
2011-08-04,18280.708333333332
2011-08-05,18433.291666666668
2011-08-06,17408.375
2011-08-07,16829.583333333332
2011-08-08,18202.125
2011-08-09,17945.333333333332
2011-08-10,16957.916666666668
2011-08-11,16272.125
2011-08-12,16097.916666666666
2011-08-13,15552.5
2011-08-14,14376.0
2011-08-15,15747.5
2011-08-16,16382.041666666666
2011-08-17,16458.0
2011-08-18,17293.708333333332
2011-08-19,17187.041666666668
2011-08-20,16162.041666666666
2011-08-21,15419.208333333334
2011-08-22,16126.75
2011-08-23,15991.916666666666
2011-08-24,17253.0
2011-08-25,17606.291666666668
2011-08-26,16569.375
2011-08-27,15047.833333333334
2011-08-28,14138.625
2011-08-29,15338.5
2011-08-30,15582.291666666666
2011-08-31,16340.166666666666
2011-09-01,17853.458333333332
2011-09-02,18706.25
2011-09-03,17221.708333333332
2011-09-04,14884.125
2011-09-05,13075.833333333334
2011-09-06,14115.625
2011-09-07,14386.083333333334
2011-09-08,14563.708333333334
2011-09-09,14672.375
2011-09-10,13740.041666666666
2011-09-11,13378.625
2011-09-12,15371.291666666666
2011-09-13,16066.416666666666
2011-09-14,15253.416666666666
2011-09-15,14230.625
2011-09-16,13655.916666666666
2011-09-17,12635.958333333334
2011-09-18,12390.25
2011-09-19,14261.791666666666
2011-09-20,14685.958333333334
2011-09-21,14880.541666666666
2011-09-22,14948.25
2011-09-23,14218.083333333334
2011-09-24,12932.458333333334
2011-09-25,12841.375
2011-09-26,14643.916666666666
2011-09-27,14549.708333333334
2011-09-28,14344.791666666666
2011-09-29,14351.958333333334
2011-09-30,13964.5
2011-10-01,13286.5
2011-10-02,13014.541666666666
2011-10-03,14550.083333333334
2011-10-04,14394.458333333334
2011-10-05,14189.166666666666
2011-10-06,14334.5
2011-10-07,14251.083333333334
2011-10-08,13108.625
2011-10-09,12576.125
2011-10-10,14292.875
2011-10-11,14385.125
2011-10-12,14308.041666666666
2011-10-13,14331.75
2011-10-14,13931.458333333334
2011-10-15,12907.333333333334
2011-10-16,12594.583333333334
2011-10-17,13955.708333333334
2011-10-18,14248.166666666666
2011-10-19,14600.375
2011-10-20,15432.0
2011-10-21,14981.875
2011-10-22,13802.791666666666
2011-10-23,13311.0
2011-10-24,14480.25
2011-10-25,14642.333333333334
2011-10-26,14375.416666666666
2011-10-27,14553.083333333334
2011-10-28,15438.208333333334
2011-10-29,14545.5
2011-10-30,14273.166666666666
2011-10-31,15498.166666666666
2011-11-01,15590.333333333334
2011-11-02,15106.166666666666
2011-11-03,14922.916666666666
2011-11-04,14578.958333333334
2011-11-05,14395.708333333334
2011-11-06,13944.260869565218
2011-11-07,15050.625
2011-11-08,14934.708333333334
2011-11-09,14958.458333333334
2011-11-10,15432.416666666666
2011-11-11,16092.333333333334
2011-11-12,14671.0
2011-11-13,13510.916666666666
2011-11-14,14330.291666666666
2011-11-15,14543.958333333334
2011-11-16,14795.375
2011-11-17,16276.041666666666
2011-11-18,16565.083333333332
2011-11-19,15129.708333333334
2011-11-20,13198.041666666666
2011-11-21,14804.083333333334
2011-11-22,15098.291666666666
2011-11-23,15034.833333333334
2011-11-24,13685.458333333334
2011-11-25,13613.666666666666
2011-11-26,13400.583333333334
2011-11-27,13240.5
2011-11-28,15069.833333333334
2011-11-29,16091.375
2011-11-30,17061.5
2011-12-01,17229.083333333332
2011-12-02,17024.958333333332
2011-12-03,15792.291666666666
2011-12-04,14775.125
2011-12-05,15768.875
2011-12-06,16002.583333333334
2011-12-07,16636.5
2011-12-08,17689.666666666668
2011-12-09,17557.958333333332
2011-12-10,16788.708333333332
2011-12-11,16994.666666666668
2011-12-12,17922.458333333332
2011-12-13,17055.041666666668
2011-12-14,16119.333333333334
2011-12-15,15861.041666666666
2011-12-16,16327.5
2011-12-17,16462.083333333332
2011-12-18,15910.166666666666
2011-12-19,17244.416666666668
2011-12-20,16422.625
2011-12-21,15542.666666666666
2011-12-22,15603.916666666666
2011-12-23,15314.916666666666
2011-12-24,14506.125
2011-12-25,14174.75
2011-12-26,14322.791666666666
2011-12-27,16067.333333333334
2011-12-28,16557.166666666668
2011-12-29,16709.5
2011-12-30,15206.083333333334
2011-12-31,14086.833333333334
2012-01-01,14397.375
2012-01-02,16882.958333333332
2012-01-03,19687.333333333332
2012-01-04,19357.458333333332
2012-01-05,17448.541666666668
2012-01-06,16284.5
2012-01-07,14801.375
2012-01-08,15274.541666666666
2012-01-09,16948.666666666668
2012-01-10,16871.5
2012-01-11,16996.75
2012-01-12,16620.125
2012-01-13,19632.125
2012-01-14,18115.583333333332
2012-01-15,17321.416666666668
2012-01-16,18295.166666666668
2012-01-17,16330.708333333334
2012-01-18,17771.833333333332
2012-01-19,18900.916666666668
2012-01-20,18410.791666666668
2012-01-21,17023.875
2012-01-22,16371.833333333334
2012-01-23,16400.75
2012-01-24,16533.708333333332
2012-01-25,16953.083333333332
2012-01-26,16550.208333333332
2012-01-27,15985.5
2012-01-28,16070.375
2012-01-29,16118.625
2012-01-30,17265.958333333332
2012-01-31,15885.291666666666
2012-02-01,15160.75
2012-02-02,15497.125
2012-02-03,16185.125
2012-02-04,15382.291666666666
2012-02-05,14746.083333333334
2012-02-06,16801.833333333332
2012-02-07,16905.458333333332
2012-02-08,17540.708333333332
2012-02-09,17784.0
2012-02-10,17925.916666666668
2012-02-11,18016.791666666668
2012-02-12,18230.458333333332
2012-02-13,18402.083333333332
2012-02-14,17538.25
2012-02-15,16401.458333333332
2012-02-16,16053.625
2012-02-17,15759.833333333334
2012-02-18,15043.5
2012-02-19,15456.666666666666
2012-02-20,16907.875
2012-02-21,17021.0
2012-02-22,15848.875
2012-02-23,15506.208333333334
2012-02-24,15535.875
2012-02-25,16363.583333333334
2012-02-26,15586.375
2012-02-27,16147.875
2012-02-28,16017.375
2012-02-29,15054.5
2012-03-01,14902.375
2012-03-02,15603.166666666666
2012-03-03,14527.416666666666
2012-03-04,15268.0
2012-03-05,17540.333333333332
2012-03-06,16920.791666666668
2012-03-07,15283.958333333334
2012-03-08,14837.666666666666
2012-03-09,15434.333333333334
2012-03-10,14899.416666666666
2012-03-11,13745.434782608696
2012-03-12,14555.625
2012-03-13,14038.291666666666
2012-03-14,14002.833333333334
2012-03-15,14132.375
2012-03-16,13875.625
2012-03-17,12559.041666666666
2012-03-18,12149.083333333334
2012-03-19,13985.458333333334
2012-03-20,14356.083333333334
2012-03-21,14558.375
2012-03-22,14765.916666666666
2012-03-23,14139.833333333334
2012-03-24,12443.083333333334
2012-03-25,12035.041666666666
2012-03-26,13795.791666666666
2012-03-27,14680.958333333334
2012-03-28,14176.75
2012-03-29,13835.0
2012-03-30,13892.083333333334
2012-03-31,12376.708333333334
2012-04-01,12277.708333333334
2012-04-02,13718.833333333334
2012-04-03,14084.708333333334
2012-04-04,13788.75
2012-04-05,13854.375
2012-04-06,13333.5
2012-04-07,12763.166666666666
2012-04-08,11963.666666666666
2012-04-09,13847.5
2012-04-10,14565.833333333334
2012-04-11,15314.541666666666
2012-04-12,15220.708333333334
2012-04-13,14427.541666666666
2012-04-14,13174.833333333334
2012-04-15,12629.291666666666
2012-04-16,14372.458333333334
2012-04-17,14005.666666666666
2012-04-18,13948.0
2012-04-19,13974.583333333334
2012-04-20,13924.125
2012-04-21,12816.333333333334
2012-04-22,13105.458333333334
2012-04-23,15090.833333333334
2012-04-24,14785.166666666666
2012-04-25,14357.541666666666
2012-04-26,14023.208333333334
2012-04-27,13849.0
2012-04-28,13399.166666666666
2012-04-29,12613.083333333334
2012-04-30,14292.75
2012-05-01,14620.375
2012-05-02,15436.0
2012-05-03,16434.5
2012-05-04,15620.041666666666
2012-05-05,13446.166666666666
2012-05-06,12963.375
2012-05-07,14977.625
2012-05-08,14666.875
2012-05-09,13917.666666666666
2012-05-10,13818.208333333334
2012-05-11,13911.291666666666
2012-05-12,12637.833333333334
2012-05-13,12181.75
2012-05-14,14097.875
2012-05-15,14575.041666666666
2012-05-16,14631.416666666666
2012-05-17,14125.875
2012-05-18,14180.583333333334
2012-05-19,13701.291666666666
2012-05-20,13863.75
2012-05-21,15448.333333333334
2012-05-22,14657.5
2012-05-23,14858.5
2012-05-24,15815.625
2012-05-25,16424.833333333332
2012-05-26,15554.5
2012-05-27,15671.625
2012-05-28,16217.75
2012-05-29,16976.0
2012-05-30,16037.75
2012-05-31,15196.208333333334
2012-06-01,14058.375
2012-06-02,12350.916666666666
2012-06-03,12450.208333333334
2012-06-04,14481.125
2012-06-05,14086.916666666666
2012-06-06,14225.958333333334
2012-06-07,14808.375
2012-06-08,15215.916666666666
2012-06-09,14758.5
2012-06-10,15008.125
2012-06-11,16269.416666666666
2012-06-12,16821.208333333332
2012-06-13,15445.541666666666
2012-06-14,15413.791666666666
2012-06-15,16194.833333333334
2012-06-16,15523.041666666666
2012-06-17,14537.0
2012-06-18,17041.25
2012-06-19,18299.041666666668
2012-06-20,18723.041666666668
2012-06-21,18707.25
2012-06-22,17257.833333333332
2012-06-23,15573.625
2012-06-24,15627.041666666666
2012-06-25,16675.916666666668
2012-06-26,15263.708333333334
2012-06-27,16142.666666666666
2012-06-28,18253.166666666668
2012-06-29,18119.708333333332
2012-06-30,12852.125
2012-07-01,14043.583333333334
2012-07-02,15630.75
2012-07-03,17200.708333333332
2012-07-04,17155.708333333332
2012-07-05,17791.541666666668
2012-07-06,18696.625
2012-07-07,19069.083333333332
2012-07-08,17677.583333333332
2012-07-09,17499.583333333332
2012-07-10,17462.458333333332
2012-07-11,17095.625
2012-07-12,17390.083333333332
2012-07-13,16772.416666666668
2012-07-14,15959.666666666666
2012-07-15,16207.583333333334
2012-07-16,18674.125
2012-07-17,19399.5
2012-07-18,18982.833333333332
2012-07-19,17498.75
2012-07-20,16336.708333333334
2012-07-21,15311.541666666666
2012-07-22,15890.083333333334
2012-07-23,18483.75
2012-07-24,18003.458333333332
2012-07-25,17824.208333333332
2012-07-26,19387.583333333332
2012-07-27,18014.75
2012-07-28,15910.333333333334
2012-07-29,15382.0
2012-07-30,17571.25
2012-07-31,17966.75
2012-08-01,17732.25
2012-08-02,18158.25
2012-08-03,18310.791666666668
2012-08-04,17302.458333333332
2012-08-05,16125.041666666666
2012-08-06,16935.166666666668
2012-08-07,17320.5
2012-08-08,18021.5
2012-08-09,17447.541666666668
2012-08-10,15814.833333333334
2012-08-11,13592.25
2012-08-12,13543.541666666666
2012-08-13,15713.416666666666
2012-08-14,16066.833333333334
2012-08-15,16028.708333333334
2012-08-16,16563.625
2012-08-17,15813.291666666666
2012-08-18,14143.333333333334
2012-08-19,13380.708333333334
2012-08-20,15117.708333333334
2012-08-21,15194.125
2012-08-22,15477.333333333334
2012-08-23,16231.75
2012-08-24,16606.75
2012-08-25,15613.791666666666
2012-08-26,15232.583333333334
2012-08-27,16901.5
2012-08-28,16821.875
2012-08-29,16212.916666666666
2012-08-30,16353.875
2012-08-31,17215.125
2012-09-01,15790.041666666666
2012-09-02,14996.833333333334
2012-09-03,15078.75
2012-09-04,17018.416666666668
2012-09-05,17163.291666666668
2012-09-06,17424.916666666668
2012-09-07,16716.25
2012-09-08,13697.791666666666
2012-09-09,12336.708333333334
2012-09-10,13956.875
2012-09-11,14109.416666666666
2012-09-12,14734.25
2012-09-13,15200.333333333334
2012-09-14,14438.333333333334
2012-09-15,12697.958333333334
2012-09-16,12285.791666666666
2012-09-17,14035.166666666666
2012-09-18,14258.083333333334
2012-09-19,13472.625
2012-09-20,13677.708333333334
2012-09-21,13671.333333333334
2012-09-22,12539.625
2012-09-23,11886.875
2012-09-24,13617.916666666666
2012-09-25,13866.708333333334
2012-09-26,14201.125
2012-09-27,14228.333333333334
2012-09-28,13630.666666666666
2012-09-29,12169.166666666666
2012-09-30,11758.541666666666
2012-10-01,13428.375
2012-10-02,14106.833333333334
2012-10-03,14084.541666666666
2012-10-04,13962.75
2012-10-05,13698.083333333334
2012-10-06,12283.75
2012-10-07,12381.083333333334
2012-10-08,14624.458333333334
2012-10-09,14535.791666666666
2012-10-10,14385.333333333334
2012-10-11,14655.916666666666
2012-10-12,14023.083333333334
2012-10-13,13098.916666666666
2012-10-14,12303.875
2012-10-15,13391.25
2012-10-16,14252.5
2012-10-17,14220.125
2012-10-18,13863.416666666666
2012-10-19,13916.25
2012-10-20,12822.791666666666
2012-10-21,12492.333333333334
2012-10-22,14200.625
2012-10-23,13963.375
2012-10-24,13950.916666666666
2012-10-25,14053.125
2012-10-26,13623.041666666666
2012-10-27,12807.041666666666
2012-10-28,13139.708333333334
2012-10-29,16111.458333333334
2012-10-30,16303.541666666666
2012-10-31,15839.25
2012-11-01,15354.75
2012-11-02,15067.208333333334
2012-11-03,14219.833333333334
2012-11-04,13805.173913043478
2012-11-05,15862.875
2012-11-06,16227.125
2012-11-07,15663.541666666666
2012-11-08,15990.75
2012-11-09,15499.75
2012-11-10,13483.416666666666
2012-11-11,12688.333333333334
2012-11-12,14346.583333333334
2012-11-13,15903.625
2012-11-14,16714.833333333332
2012-11-15,16480.5
2012-11-16,16061.833333333334
2012-11-17,14694.625
2012-11-18,14061.041666666666
2012-11-19,15424.791666666666
2012-11-20,15161.666666666666
2012-11-21,14930.791666666666
2012-11-22,13080.375
2012-11-23,13500.208333333334
2012-11-24,14828.041666666666
2012-11-25,15058.833333333334
2012-11-26,16036.416666666666
2012-11-27,16364.208333333334
2012-11-28,16855.958333333332
2012-11-29,17147.291666666668
2012-11-30,16269.0
2012-12-01,14425.833333333334
2012-12-02,13582.125
2012-12-03,14292.166666666666
2012-12-04,14656.916666666666
2012-12-05,15168.875
2012-12-06,16579.043478260868
2012-12-07,15625.958333333334
2012-12-08,14131.125
2012-12-09,14258.541666666666
2012-12-10,15335.958333333334
2012-12-11,16753.166666666668
2012-12-12,17168.875
